account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date,feat_avg_balance,feat_balance_std,feat_min_balance,feat_max_balance,feat_avg_ledger_balance,feat_total_overdrafts,feat_avg_monthly_overdrafts,feat_balance_trend,feat_num_transactions,feat_avg_transaction_amount,feat_transaction_amount_std,feat_total_transaction_volume,feat_num_debits,feat_total_debits,feat_num_credits,feat_total_credits,feat_credit_to_debit_ratio,feat_transactions_per_month,feat_spending_entertainment,feat_spending_fuel,feat_spending_grocery,feat_spending_healthcare,feat_spending_restaurant,feat_spending_retail,feat_spending_travel,feat_spending_utilities,feat_discretionary_spending,feat_essential_spending,feat_discretionary_ratio,feat_channel_atm,feat_channel_branch,feat_channel_mobile,feat_channel_online,feat_channel_phone,feat_digital_channel_pct,feat_num_txn_3mo,feat_avg_balance_3mo,feat_num_txn_6mo,feat_avg_balance_6mo,feat_num_txn_12mo,feat_avg_balance_12mo,feat_txn_trend,feat_balance_trend_3mo_vs_12mo,feat_days_since_last_txn
ACC-00003673,CUST-1003673,checking,2019-07-06,0,active,BR-139,737.0,178,4,0,60.2,4,114512.0,employed,15,7.6,80,80068,B,54,0.0305,0,,2740.3146296296295,1382.7550254524513,822.37,5805.43,2765.5899999999997,0,0.0,-32.64137254902016,11.0,213.80181818181816,756.5648968306444,2351.8199999999997,9.0,-302.4,2.0,2654.22,8.77718253968254,0.2037037037037037,73.65,38.37,6.78,0.0,11.83,66.88,36.37,0.0,188.73,6.78,0.9653214669326378,0.0,1.0,4.0,1.0,0.0,0.8333333333333334,0.0,2709.486666666666,0.0,2483.0099999999998,0.0,2406.2625000000003,0.0,0.12596223580380864,642.0
ACC-00003674,CUST-1003674,savings,2019-08-31,0,active,BR-174,722.0,43,0,1,47.4,6,29622.0,student,0,10.6,68,70008,C,52,0.0767,0,,937.612641509434,1467.9426301514527,-1000.0,4532.85,968.6460377358491,40,0.7547169811320755,-262.23620000000005,12.0,10.765,118.26288155860848,129.18,8.0,-367.73,4.0,496.91,1.3512903488972887,0.23076923076923078,0.0,0.0,90.13,0.0,0.0,0.0,0.0,0.0,0.0,90.13,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,690.2199999999999,0.0,691.41,2.0,141.31500000000003,-0.3333333333333333,3.856972209535184,235.0
ACC-00003675,CUST-1003675,checking,2019-02-15,0,active,BR-146,748.0,66,0,0,48.8,2,92058.0,employed,12,2.4,46,80056,B,59,0.0256,0,,7864.200169491525,1543.2084362082962,5158.93,10997.23,7889.3194915254235,0,0.0,2954.7233333333324,7.0,-69.91714285714286,163.5961535524074,-489.42,6.0,-505.86,1.0,16.44,0.03249911042580952,0.11864406779661017,0.0,44.1,0.0,0.0,0.0,442.71000000000004,18.04,0.0,460.75000000000006,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.8,0.0,10668.683333333332,1.0,10589.248333333333,1.0,10091.478333333334,-0.2,0.05719160160033352,96.0
ACC-00003676,CUST-1003676,savings,2021-01-19,0,active,BR-117,617.0,117,2,0,52.0,4,,unemployed,0,15.3,56,90004,A,35,0.0511,0,,3915.207777777778,704.086894593116,2257.88,5127.14,3936.278888888889,0,0.0,-521.1939393939392,6.0,127.31,375.3441927085059,763.86,4.0,-157.62,2.0,921.48,5.846212409592691,0.17142857142857143,0.0,86.88,0.0,0.0,66.13,4.61,0.0,0.0,70.74,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3437.4466666666667,2.0,3565.0333333333333,3.0,3825.4041666666667,0.7142857142857143,-0.10138957702891203,55.0
ACC-00003677,CUST-1003677,checking,2022-02-21,0,active,BR-134,645.0,83,1,0,23.6,4,122907.0,employed,23,1.9,67,70067,C,22,0.0693,0,,4518.96347826087,1152.2474525173866,2693.53,6720.56,4553.956086956522,0,0.0,1906.6615000000002,9.0,0.18444444444444563,854.780074889312,1.6600000000000108,5.0,-2046.24,4.0,2047.9,1.0008112440378452,0.4090909090909091,4.88,45.58,1939.67,0.0,44.14,0.0,0.0,11.97,49.02,1951.64,0.024501914368258475,0.0,1.0,3.0,1.0,0.0,0.8,2.0,6176.93,2.0,5953.285,4.0,5429.979166666667,0.5,0.1375352050543372,11.0
ACC-00003678,CUST-1003678,checking,02/29/2020,0,active,BR-150,703.0,247,2,0,16.6,7,60157.0,employed,27,10.4,44,90042,A,46,0.0285,0,,532.4576595744682,1091.3305287846788,-1000.0,2921.45,554.7963829787234,37,0.7872340425531915,-1617.2710606060607,15.0,-3.8346666666666676,70.89208588377394,-57.52000000000001,10.0,-377.7,5.0,320.18,0.8477098226105375,0.32608695652173914,0.0,0.0,42.45,58.01,3.92,52.56,0.0,177.84,56.480000000000004,278.3,0.16870780811279049,0.0,1.0,3.0,3.0,0.0,0.8571428571428571,1.0,-981.5833333333334,2.0,-956.9250000000001,5.0,-528.5875,-0.1111111111111111,-0.8553748593638132,14.0
ACC-00003679,CUST-1003679,credit_card,2022-09-23,7683,active,BR-164,777.0,49,1,0,40.6,8,56610.0,employed,68,5.1,36,70015,C,15,0.0288,0,,-6063.555,1008.0332400141046,-7683.0,-4300.45,-6037.9425,0,0.0,-1872.6543589743596,8.0,149.28625,399.8298320513544,1194.29,4.0,-235.85,4.0,1430.1399999999999,6.06376934492262,0.5333333333333333,3.19,66.18,0.0,0.0,0.0,0.0,145.2,21.28,148.39,21.28,0.8745800671892497,1.0,0.0,2.0,1.0,0.0,0.75,3.0,-7585.086666666667,4.0,-7085.704999999999,6.0,-6407.625833333333,0.6,-0.1837306255592237,58.0
ACC-00003680,CUST-1003680,checking,2020-01-24,0,active,BR-187,750.0,27,0,0,34.8,2,17939.0,retired,46,15.3,37,80054,B,47,0.0276,0,,41.898125,843.1674208845419,-1000.0,1918.32,54.42708333333334,73,1.5208333333333333,1241.7193333333332,16.0,-18.2975,123.65312625782387,-292.76,11.0,-806.25,5.0,513.49,0.6368868217054263,0.3404255319148936,0.0,65.66,0.0,108.51,0.0,40.77,0.0,222.25,40.77,330.76,0.10973541840497404,0.0,1.0,3.0,1.0,0.0,0.8,0.0,1206.01,2.0,916.1583333333333,4.0,160.19500000000002,-0.5,6.487887341418778,94.0
ACC-00003681,CUST-1003681,savings,2022-05-18,0,active,BR-128,787.0,156,2,0,19.4,4,19063.0,employed,51,25.2,31,80043,B,19,0.0194,0,,9405.733499999998,421.05618717789804,8780.37,10090.55,9447.3745,0,0.0,54.607647058823204,12.0,-1.5158333333333343,69.94636613581909,-18.190000000000012,7.0,-279.42,5.0,261.22999999999996,0.9349008660797364,0.631578947368421,0.0,64.92,0.0,0.0,0.0,106.02,0.0,100.96000000000001,106.02,100.96000000000001,0.5122234032273649,0.0,1.0,1.0,2.0,1.0,0.6,2.0,9452.15,5.0,9176.785,6.0,9369.220833333333,0.2,0.008850289458670722,8.0
ACC-00003682,CUST-1003682,savings,07/18/2019,0,active,BR-176,787.0,62,2,1,58.3,3,66791.0,self_employed,57,18.3,41,80024,B,54,0.0292,0,,3497.089814814815,638.4510377748744,2297.59,4958.66,3516.5201851851853,0,0.0,-141.89627450980424,13.0,-85.30692307692308,195.43519895285903,-1108.99,11.0,-1309.3799999999999,2.0,200.39,0.15304189769203747,0.24074074074074073,0.0,0.0,944.42,59.74,10.04,0.0,0.0,35.76,10.04,1039.92,0.009562269038820525,2.0,1.0,0.0,3.0,1.0,0.42857142857142855,0.0,3363.0766666666664,3.0,3442.7833333333333,7.0,3592.1566666666663,-0.6363636363636364,-0.06375452596463461,91.0
ACC-00003683,CUST-1003683,checking,2019-05-23,0,active,BR-182,806.0,37,2,0,44.9,6,51873.0,employed,79,13.8,80,90087,A,56,0.0105,0,,4924.33625,1089.6245869381928,2203.86,7115.41,4941.438928571429,0,0.0,-1416.5988050314463,14.0,11.891428571428568,82.43989445530724,166.47999999999996,7.0,-349.55,7.0,516.03,1.4762694893434414,0.25,87.97,0.0,0.0,13.14,0.0,19.43,0.0,0.0,107.4,13.14,0.8909905425584869,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,3583.626666666667,0.0,4217.256666666667,2.0,4521.400000000001,-0.3333333333333333,-0.20736187275193116,292.0
ACC-00003684,CUST-1003684,checking,2019-08-14,0,active,BR-104,780.0,25,1,2,14.0,4,81685.0,employed,44,4.3,40,70090,C,53,0.0502,0,,8127.313018867924,1197.6681803734998,5205.16,10117.54,8154.0558490566045,0,0.0,2036.571266666666,5.0,72.87199999999999,179.0042807309367,364.35999999999996,3.0,-36.16,2.0,400.52,11.07632743362832,0.09433962264150944,11.43,11.1,0.0,0.0,0.0,13.63,0.0,0.0,25.060000000000002,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,10048.606666666667,1.0,9900.736666666666,1.0,9494.019999999999,0.6,0.058408162033009726,45.0
ACC-00003685,CUST-1003685,checking,2019-01-03,0,dormant,BR-150,749.0,18,2,0,49.9,5,125621.0,employed,74,14.4,60,80070,B,60,0.0284,1,2024-10-04,4119.7685,659.6169641383306,2465.48,5335.84,4154.187,0,0.0,522.5910526315788,2.0,56.995000000000005,50.183368260809274,113.99000000000001,0.0,0.0,2.0,113.99000000000001,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.23,0.0,4764.176666666666,0.0,4478.2325,0.0,0.030808291375810364,955.0
ACC-00003687,CUST-1003687,checking,2022-10-17,0,active,BR-184,712.0,53,1,0,29.6,1,72761.0,employed,29,6.6,80,80058,B,14,0.0336,0,,-645.7846666666667,530.2749615174952,-1000.0,802.07,-615.796,35,2.3333333333333335,-442.7691666666666,12.0,-44.2725,55.95616240740278,-531.27,11.0,-541.8,1.0,10.53,0.019435215946843856,0.8571428571428571,0.0,41.57,16.69,43.56,31.35,0.0,0.0,193.51,31.35,253.76,0.10995756023990741,1.0,0.0,4.0,3.0,0.0,0.875,1.0,-1000.0,4.0,-1000.0,11.0,-826.0416666666666,-0.4666666666666667,-0.210338052294826,67.0
ACC-00003688,CUST-1003688,credit_card,2021-11-10,39858,active,BR-158,657.0,61,3,0,27.2,3,71180.0,employed,32,138.78944090007985,40,80078,B,26,0.0447,0,,-3422.265,533.9322424446757,-4767.99,-2544.09,-3409.4665384615387,0,0.0,-784.9644927536233,9.0,-46.48777777777778,46.43804791810746,-418.39,9.0,-418.39,0.0,0.0,0.0,0.34615384615384615,214.26999999999998,15.9,51.45,16.25,0.0,0.0,37.19,42.589999999999996,251.45999999999998,110.28999999999999,0.6951209398756046,1.0,1.0,5.0,1.0,0.0,0.75,2.0,-4116.656666666667,2.0,-3519.3316666666665,5.0,-3380.3991666666666,0.3333333333333333,-0.2177375292624183,62.0
ACC-00003689,CUST-1003689,savings,2021-06-01,0,active,BR-193,719.0,14,1,0,22.0,7,129180.0,employed,16,8.0,54,80049,B,31,0.0318,0,,6344.829354838709,1621.5224600992233,3604.26,9086.56,6365.004193548387,0,0.0,-2748.761904761905,6.0,-4.9816666666666665,36.553527007207755,-29.89,4.0,-92.74000000000001,2.0,62.85,0.6777010998490403,0.1935483870967742,0.0,0.0,7.03,0.0,0.0,0.0,29.25,0.0,29.25,7.03,0.8062293274531422,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3862.0766666666664,0.0,3854.56,1.0,4847.886666666666,-0.2,-0.20330646347683937,224.0
ACC-00003691,CUST-1003691,checking,2019-11-11,0,active,BR-112,674.0,14,2,0,49.5,3,63924.0,employed,13,7.7,26,70075,C,50,0.0726,0,,10601.728200000001,939.5707197649108,7616.06,12481.26,10617.0494,0,0.0,-463.6044680851046,15.0,53.28066666666667,259.48518142293835,799.21,13.0,-478.30999999999995,2.0,1277.52,2.6709038071543563,0.3,0.0,9.17,37.0,4.15,0.0,106.22,10.17,18.38,116.39,59.53,0.6616075488858572,1.0,1.0,5.0,3.0,0.0,0.8,1.0,10165.94,1.0,10533.535,1.0,10716.4,0.6,-0.05136133763785985,16.0
ACC-00003692,CUST-1003692,checking,2021-10-10,0,active,BR-123,630.0,70,2,1,38.9,4,,employed,73,21.0,67,90060,A,27,0.0736,0,,5121.208148148148,713.7211347149155,3939.38,6744.39,5153.151481481481,0,0.0,-975.166666666667,9.0,-39.18333333333333,57.63542703927854,-352.65,9.0,-352.65,0.0,0.0,0.0,0.3333333333333333,31.7,0.0,0.0,7.31,60.55,1.44,4.46,184.61,98.14999999999999,191.92000000000002,0.338366601165236,1.0,0.0,3.0,3.0,0.0,0.8571428571428571,0.0,4254.393333333333,0.0,4506.53,2.0,4843.675833333334,-0.3333333333333333,-0.12163507327889676,263.0
ACC-00003693,CUST-1003693,checking,2021-08-16,0,active,BR-131,580.0,23,2,0,41.3,6,-116847.0,employed,102,1.2,53,70018,C,28,0.0945,0,,5004.023793103448,1329.6695105455276,2455.36,6747.16,5037.738620689655,0,0.0,-2372.040641025641,16.0,-33.171875,57.703491542973374,-530.75,13.0,-650.77,3.0,120.02000000000001,0.18442767798146814,0.5714285714285714,0.0,123.00999999999999,0.0,52.94,13.47,0.0,130.63,114.35,144.1,167.29,0.4627637367930891,2.0,2.0,4.0,0.0,0.0,0.5,1.0,2877.366666666667,4.0,2751.2533333333336,5.0,3896.1066666666666,-0.1111111111111111,-0.26140931905037235,80.0
ACC-00003694,CUST-1003694,credit_card,2021-10-28,21631,active,,722.0,86,1,0,44.4,2,47844.0,employed,25,15.2,80,70018,C,26,0.0528,0,,-3458.7985185185184,714.40368139451,-4967.14,-2296.09,-3437.9925925925927,0,0.0,992.3458333333333,8.0,-202.85125,557.5527866217178,-1622.81,6.0,-1922.53,2.0,299.72,0.15589873760097372,0.3076923076923077,21.03,0.0,0.0,86.34,280.35,1534.81,0.0,0.0,1836.19,86.34,0.955090427717643,0.0,0.0,2.0,4.0,0.0,1.0,1.0,-2576.713333333333,1.0,-2948.3799999999997,1.0,-3642.5941666666663,0.6,0.29253555269259085,47.0
ACC-00003695,CUST-1003695,savings,2021-10-27,0,active,BR-114,684.0,52,2,1,34.3,7,104336.0,employed,58,7.8,33,90086,A,26,0.0511,0,,1732.7418518518518,680.0891648217734,231.54,3553.33,1765.735925925926,0,0.0,788.9866666666669,21.0,26.137619047619047,153.1657238061036,548.89,14.0,-556.55,7.0,1105.44,1.986236636420807,0.8076923076923077,0.0,47.260000000000005,0.0,47.64,1.25,2.43,7.89,0.0,11.57,47.64,0.195406181388279,0.0,0.0,5.0,3.0,0.0,1.0,2.0,2434.0633333333335,2.0,1922.9633333333331,7.0,1564.04,0.09090909090909091,0.5559112440150626,63.0
ACC-00003697,CUST-1003697,checking,2023-03-29,0,suspended,,675.0,79,2,3,21.8,3,33759.0,employed,15,9.8,34,80021,B,9,0.1096,1,2024-06-03,2078.462,711.3151771003718,950.39,2940.9,2107.1369999999997,0,0.0,916.0923809523811,11.0,4.597272727272731,163.21853767822506,50.57000000000004,8.0,-519.58,3.0,570.1500000000001,1.0973286115708842,1.2222222222222223,70.39,0.0,0.0,3.29,312.27,32.38,0.0,23.46,415.03999999999996,26.75,0.9394508703230041,1.0,1.0,3.0,0.0,0.0,0.6,3.0,2719.726666666667,7.0,2507.9100000000003,11.0,2078.462,0.06666666666666667,0.3083800842076782,22.0
ACC-00003698,CUST-1003698,savings,2020-06-11,0,active,BR-144,807.0,40,2,0,52.7,6,65775.0,employed,12,20.7,59,80095,B,43,0.014,0,,3672.9948837209304,1353.0243387533408,1662.08,6538.85,3699.184651162791,0,0.0,-1874.042,12.0,43.9125,180.36616650706569,526.95,10.0,-265.0,2.0,791.95,2.988490566037736,0.27906976744186046,0.0,0.25,0.0,60.75,15.51,44.040000000000006,0.0,120.62,59.550000000000004,181.37,0.24717748630250705,2.0,1.0,1.0,4.0,0.0,0.625,1.0,1929.6999999999998,4.0,2045.7833333333335,5.0,2086.9841666666666,-0.1111111111111111,-0.0753282372431784,90.0
ACC-00003699,CUST-1003699,checking,2021-06-15,0,active,BR-172,646.0,68,3,0,12.0,6,76178.0,employed,21,9.3,80,80072,B,31,0.0478,0,,5312.114838709677,1577.106039772154,2337.51,7513.48,5344.453548387097,0,0.0,-514.701309523809,11.0,-23.41818181818182,45.204323425571104,-257.6,10.0,-338.31,1.0,80.71,0.23856817711566314,0.3548387096774194,149.35,19.97,0.0,99.99,0.0,32.07,0.0,0.0,181.42,99.99,0.6446821363846346,0.0,0.0,1.0,6.0,1.0,0.875,1.0,4847.223333333334,3.0,4284.06,3.0,3656.255833333333,0.14285714285714285,0.32564511597607254,63.0
ACC-00003700,CUST-1003700,savngs,2023-01-27,0,active,BR-175,773.0,60,0,0,10.8,2,104491.0,employed,18,2.1,59,90018,A,11,0.0142,0,,1849.1475,199.0888034897995,1584.06,2228.12,1860.9675,0,0.0,60.798888888888996,11.0,17.331818181818182,33.4823248351072,190.65,4.0,-59.6,7.0,250.25,4.198825503355705,1.0,18.95,0.0,0.0,1.25,0.0,1.59,0.0,0.0,20.54,1.25,0.942634235888022,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1894.7466666666667,3.0,1795.7116666666668,11.0,1849.1475,-0.4666666666666667,0.024646233160689424,21.0
ACC-00003702,CUST-1003702,savings,2019-03-25,0,active,BR-184,633.0,48,1,0,28.1,2,-146910.0,retired,11,9.4,72,90022,A,58,0.0425,1,2024-06-28,8755.962931034483,2307.428536751262,5527.69,12834.32,8783.253793103448,0,0.0,3585.6518181818174,13.0,8.239999999999998,103.79828860181978,107.11999999999998,11.0,-364.29,2.0,471.40999999999997,1.2940514425320484,0.22413793103448276,18.1,55.51,0.0,13.51,0.0,0.0,15.54,26.84,33.64,40.35,0.4546560345992701,0.0,0.0,2.0,4.0,0.0,1.0,1.0,12156.15,2.0,12458.233333333332,3.0,11931.705833333333,0.14285714285714285,0.018809159448118985,5.0
ACC-00003703,CUST-1003703,checking,2023-08-03,0,active,BR-196,646.0,85,3,0,24.5,6,169980.0,self_employed,82,11.1,54,90022,A,5,0.0402,0,,3962.1800000000003,544.2330350594314,3107.27,4581.93,3978.014,0,0.0,-263.53333333333376,20.0,66.5725,207.06547382727956,1331.45,11.0,-553.1,9.0,1884.55,3.407250045199783,4.0,0.0,86.28999999999999,0.0,0.0,3.62,21.67,0.0,95.6,25.290000000000003,95.6,0.20919844486723468,1.0,0.0,3.0,1.0,1.0,0.6666666666666666,12.0,3856.7666666666664,20.0,3962.1800000000003,20.0,3962.1800000000003,1.1666666666666667,-0.026598169483428424,7.0
ACC-00003704,CUST-1003704,savings,2021-02-24,0,closed,BR-164,638.0,51,2,0,11.0,2,61363.0,student,0,20.2,57,70007,C,34,0.0815,0,,7475.621428571429,1016.3173812844291,5359.47,9336.33,7504.242571428571,0,0.0,-84.07083333333321,6.0,-101.105,197.3434433418045,-606.63,6.0,-606.63,0.0,0.0,0.0,0.17647058823529413,6.41,1.19,7.15,0.0,0.0,0.0,31.33,0.0,37.739999999999995,7.15,0.8407217643127646,0.0,1.0,2.0,1.0,0.0,0.75,0.0,7398.756666666667,1.0,7451.043333333334,2.0,7847.22,-0.3333333333333333,-0.057142044098322055,170.0
ACC-00003705,CUST-1003705,credit_card,2023-10-05,29133,active,BR-102,703.0,31,0,0,18.7,2,51777.0,employed,56,7.7,63,80099,B,2,0.035,0,,-2468.6566666666668,333.60837299644237,-2837.57,-2188.17,-2412.816666666667,0,0.0,0.0,8.0,52.482499999999995,130.19678959724226,419.85999999999996,5.0,-108.13,3.0,527.99,4.882918708961435,4.0,0.0,77.68,0.0,0.0,7.75,19.07,0.0,0.0,26.82,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.75,8.0,-2468.6566666666668,8.0,-2468.6566666666668,8.0,-2468.6566666666668,2.0,0.0,12.0
ACC-00003706,CUST-1003706,credit_card,2021-08-22,35833,closed,BR-186,703.0,63,0,0,18.5,7,80024.0,unemployed,0,10.3,33,80053,B,28,0.0371,0,,-1679.9548275862069,1269.754269232045,-3670.03,523.71,-1656.3741379310345,0,0.0,1651.00141025641,7.0,137.43428571428575,457.0189704252674,962.0400000000002,5.0,-244.92,2.0,1206.96,4.92797648211661,0.25,0.0,0.0,134.2,0.0,37.36,0.0,73.36,0.0,110.72,134.2,0.45206598072840115,2.0,1.0,1.0,1.0,0.0,0.4,0.0,-199.74666666666664,1.0,-298.07166666666666,3.0,-331.43916666666667,-0.42857142857142855,0.3961401459414881,147.0
ACC-00003707,CUST-1003707,credit_card,2023-01-20,24130,active,BR-158,638.0,90,1,0,31.8,4,18175.0,employed,8,41.1,52,70096,C,11,0.1015,0,,-2630.9933333333333,368.9389114334472,-3174.55,-1963.58,-2622.4775,0,0.0,-7.728888888889287,8.0,-39.348749999999995,41.34104789517833,-314.78999999999996,8.0,-314.78999999999996,0.0,0.0,0.0,0.7272727272727273,0.0,7.86,0.0,45.65,11.71,52.669999999999995,75.82,121.08,140.2,166.73,0.45678167660378594,1.0,1.0,2.0,2.0,2.0,0.5,2.0,-2636.7900000000004,4.0,-2605.523333333333,8.0,-2630.9933333333333,0.0,-0.0022023865308677627,36.0
ACC-00003708,CUST-1003708,credit_card,2019-06-20,33840,active,,615.0,52,2,0,11.0,3,51441.0,retired,8,21.1,72,90007,A,55,0.0484,0,,-6028.976363636364,833.0955319577786,-7431.92,-3897.0,-5998.609090909091,0,0.0,-625.4772435897439,8.0,161.09125,693.8939593428523,1288.73,7.0,-570.48,1.0,1859.21,3.2590274856261394,0.14545454545454545,222.16,4.33,10.18,0.0,5.36,0.0,62.54,260.61,290.06,270.79,0.5171792814478025,1.0,1.0,1.0,2.0,1.0,0.5,0.0,-6620.336666666667,0.0,-6611.268333333333,1.0,-6711.684166666666,-0.2,0.013608192748529029,259.0
ACC-00003709,CUST-1003709,credit_card,2020-06-27,25810,active,,685.0,13,1,0,46.4,4,27993.0,student,0,24.1,56,80090,B,42,0.0486,0,,-5260.126046511628,543.1417360362523,-6390.02,-3958.47,-5230.964651162791,0,0.0,-401.076,15.0,20.12333333333333,153.8234611804188,301.84999999999997,12.0,-400.37,3.0,702.22,1.7539276169543172,0.35714285714285715,40.28,206.71,0.0,41.34,12.5,0.0,2.35,37.95,55.13,79.29,0.4101324207707186,1.0,1.0,5.0,4.0,0.0,0.8181818181818182,1.0,-5633.22,1.0,-5625.695,3.0,-5454.234166666666,0.14285714285714285,-0.0328099267355008,74.0
ACC-00003710,CUST-1003710,credit_card,2019-01-18,35502,closed,BR-180,626.0,129,1,0,48.2,1,102257.0,employed,43,1.6,50,90055,A,60,0.043,0,,-4451.431500000001,2557.4657322493917,-9724.5,-1113.0,-4433.301666666666,0,0.0,-4971.465087719298,5.0,-5.468,6.563731408276849,-27.34,5.0,-27.34,0.0,0.0,0.0,0.08333333333333333,0.0,14.82,0.0,0.46,1.37,0.71,0.0,0.0,2.08,0.46,0.8188976377952756,0.0,1.0,3.0,0.0,0.0,0.75,0.0,-9174.323333333334,0.0,-8773.918333333333,0.0,-8313.755833333335,0.0,-0.10349882994158867,456.0
ACC-00003711,CUST-1003711,checking,2021-02-19,0,active,BR-167,738.0,134,0,0,32.5,7,,employed,86,17.9,49,90087,A,34,0.0246,0,,7010.855142857143,803.2320628610809,6051.2,8834.95,7044.836857142857,0,0.0,-504.8295833333341,6.0,14.950000000000003,154.30909292715063,89.70000000000002,4.0,-252.41,2.0,342.11,1.3553741927815857,0.17647058823529413,19.86,0.0,173.23,0.0,0.0,7.96,0.0,51.36,27.82,224.58999999999997,0.11021750326849175,1.0,0.0,2.0,1.0,0.0,0.75,1.0,6549.296666666666,2.0,6560.018333333333,4.0,6438.060833333333,0.0,0.01727516422231863,25.0
ACC-00003712,CUST-1003712,credit_card,2019-11-04,10649,active,BR-109,687.0,12,3,0,19.9,9,22014.0,employed,51,12.6,60,80021,B,50,0.0405,0,,-1634.783,2055.8955568685974,-5160.23,3121.51,-1609.8608,0,0.0,4771.428723404255,6.0,-40.641666666666666,132.82679178790198,-243.85,5.0,-329.21,1.0,85.36,0.25928738495185444,0.12,0.0,0.0,300.95,8.12,0.0,8.31,0.3,11.53,8.610000000000001,320.59999999999997,0.02615351903040613,2.0,0.0,1.0,2.0,0.0,0.6,0.0,2850.36,0.0,2200.7366666666667,1.0,1293.9775,-0.2,1.2018606500885152,341.0
ACC-00003713,CUST-1003713,savings,2023-09-18,0,active,BR-117,727.0,44,4,0,14.3,2,59797.0,employed,36,8.7,64,90007,A,3,0.0236,0,,1542.7575,68.22904971491246,1473.96,1633.34,1572.625,0,0.0,-11.976666666666688,13.0,-20.37230769230769,39.89196873094595,-264.84,11.0,-296.27,2.0,31.43,0.10608566510277788,4.333333333333333,0.0,3.59,0.0,0.0,2.31,7.49,16.5,9.02,26.299999999999997,9.02,0.7446206115515289,0.0,3.0,1.0,1.0,0.0,0.4,11.0,1539.7633333333333,13.0,1542.7575,13.0,1542.7575,1.8235294117647058,-0.0019395317377675025,2.0
ACC-00003714,CUST-1003714,checking,2022-03-30,0,active,BR-154,632.0,91,2,1,11.5,6,60863.0,employed,26,8.0,29,90081,A,21,0.0636,0,,4357.830909090909,840.8355576783595,3240.46,6273.33,4382.2131818181815,0,0.0,-454.06175438596483,9.0,-47.94777777777778,124.96831746264509,-431.53000000000003,7.0,-563.36,2.0,131.83,0.23400667424027266,0.42857142857142855,324.42,0.0,0.0,0.0,15.59,159.08,14.0,0.0,513.09,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.75,2.0,3965.686666666667,6.0,3875.0466666666666,8.0,3847.6841666666664,0.0,0.030660478981885935,48.0
ACC-00003715,CUST-1003715,credit_card,2020-01-06,4282,active,BR-157,647.0,62,6,0,18.7,5,20553.0,self_employed,42,38.2,33,90098,A,48,0.0507,0,,-2299.3941666666665,1440.7592422980933,-4282.0,997.96,-2276.2095833333333,0,0.0,3012.1288888888894,7.0,-43.21142857142858,72.26109959228211,-302.48,6.0,-314.78,1.0,12.3,0.039074909460575645,0.14583333333333334,0.0,0.0,245.06,6.74,0.0,0.0,13.78,0.0,13.78,251.8,0.051886437231719255,1.0,0.0,2.0,2.0,0.0,0.8,1.0,524.4766666666667,1.0,27.855000000000018,2.0,-680.1625,0.3333333333333333,1.7685048232494696,55.0
ACC-00003716,CUST-1003716,credit_card,2023-09-08,8850,active,,730.0,31,0,0,9.3,2,38496.0,retired,49,23.3,44,90053,A,3,0.0257,0,,-2187.8275000000003,152.46956382067444,-2340.09,-2011.57,-2185.45,0,0.0,-100.25,16.0,-17.929375,15.424023888618256,-286.87,15.0,-294.37,1.0,7.5,0.025478139756089275,5.333333333333333,44.510000000000005,22.52,49.39,18.7,7.529999999999999,31.13,25.270000000000003,74.05,108.44,142.14,0.43275600606592707,3.0,1.0,3.0,7.0,0.0,0.7142857142857143,12.0,-2212.89,16.0,-2187.8275000000003,16.0,-2187.8275000000003,1.6,-0.01145019422499011,8.0
ACC-00003717,CUST-1003717,savings,2022-04-19,0,active,BR-102,653.0,78,1,0,32.0,6,49712.0,student,0,12.7,37,80033,B,20,0.0511,1,2024-08-12,3012.7366666666667,556.9685876091517,1745.3,3816.91,3040.8404761904762,0,0.0,-444.9433333333336,6.0,9.053333333333335,103.59271975706916,54.32000000000001,2.0,-173.19,4.0,227.51,1.3136439748253363,0.3,0.0,0.0,0.0,0.0,0.0,21.15,0.0,152.04,21.15,152.04,0.1221202147930019,1.0,0.0,1.0,0.0,0.0,0.5,1.0,2631.3566666666666,1.0,3075.385,2.0,3075.3700000000003,0.3333333333333333,-0.1443302767005704,56.0
