account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date
ACC-00004538,CUST-1004538,credit_card,2022-11-13,36333,active,BR-139,775.0,120,3,0,16.1,6,37150.0,employed,24,13.9,67,80035,B,13,0.0196,0,
ACC-00004539,CUST-1004539,savings,2023-12-28,0,active,BR-147,690.0,42,1,0,16.0,7,125924.0,employed,65,8.5,30,70005,C,0,0.0598,0,
ACC-00004540,CUST-1004540,savings,2020-01-25,0,active,BR-120,546.0,48,1,0,59.1,2,74989.0,employed,30,12.9,63,80003,B,47,0.0826,0,
ACC-00004541,CUST-1004541,loan,2020-09-05,6209,active,BR-144,640.0,61,2,0,40.7,6,52970.0,self_employed,2,1.1,35,90054,A,40,0.0403,0,
ACC-00004542,CUST-1004542,savings,2023-01-12,0,closed,BR-126,824.0,88,2,0,13.7,3,76785.0,employed,69,5.6,52,70047,C,11,0.0109,0,
ACC-00004543,CUST-1004543,checking,2020-09-10,0,active,BR-115,,43,2,0,18.1,3,54792.0,employed,11,3.1,26,80022,B,40,0.0363,0,
ACC-00004544,CUST-1004544,checking,2020-10-19,0,active,BR-192,747.0,57,2,0,19.3,5,44437.0,employed,56,21.4,51,80091,B,38,0.0282,0,
ACC-00004545,CUST-1004545,savings,2022-11-02,0,active,,768.0,75,3,1,17.6,5,104168.0,self_employed,14,8.4,80,70069,C,14,0.0457,0,
ACC-00004546,CUST-1004546,savings,2022-05-01,0,active,BR-174,697.0,41,2,0,30.0,4,43288.0,employed,38,10.5,36,70039,C,20,0.0589,0,
ACC-00004547,CUST-1004547,credit_card,11/26/2020,6354,active,BR-115,581.0,15,0,1,13.0,3,127647.0,employed,9,7.0,59,90052,A,37,0.0736,0,
ACC-00004548,CUST-1004548,savings,2019-09-10,0,closed,BR-199,772.0,77,3,2,18.1,2,60842.0,self_employed,31,5.4,54,90025,A,52,0.0302,0,
ACC-00004549,CUST-1004549,checking,2021-12-11,0,dormant,BR-167,758.0,70,1,0,43.4,3,37751.0,employed,39,5.1,57,90094,A,25,0.0188,0,
ACC-00004550,CUST-1004550,savings,2019-10-26,0,suspended,BR-118,612.0,67,1,1,17.0,10,47350.0,employed,19,16.8,41,70082,C,50,0.1353,0,
ACC-00004551,CUST-1004551,loan,2023-12-03,11933,active,BR-127,701.0,25,3,0,21.7,2,60596.0,employed,46,16.1,80,80094,B,0,0.0386,0,
ACC-00004552,CUST-1004552,savings,2020-05-02,0,closed,,750.0,43,0,0,40.8,4,120932.0,employed,22,10.6,26,80078,B,44,0.0284,0,
ACC-00004553,CUST-1004553,credit_card,2023-11-16,20098,active,BR-127,602.0,16,1,0,17.7,4,71611.0,retired,41,11.6,51,90035,A,1,0.0479,0,
ACC-00004554,CUST-1004554,loan,2019-03-19,39236,active,BR-178,662.0,43,0,0,7.4,6,66877.0,employed,14,12.3,41,80081,B,58,0.0447,0,
ACC-00004555,CUST-1004555,checking,2021-12-21,0,active,BR-147,754.0,39,2,0,25.4,4,34131.0,employed,27,4.9,73,90021,A,24,0.0186,0,
ACC-00004556,CUST-1004556,savings,10/14/2023,0,active,BR-177,499.0,18,2,0,49.6,5,43358.0,student,0,17.7,34,80065,B,2,0.0997,0,
ACC-00004557,CUST-1004557,checking,2020-07-16,0,active,BR-189,723.0,20,2,1,27.9,1,15000.0,employed,13,5.4,41,70073,C,42,0.0688,0,
ACC-00004558,CUST-1004558,savings,2023-11-14,0,active,,688.0,20,1,0,35.1,2,111809.0,employed,33,4.8,62,80019,B,1,0.0391,0,
ACC-00004559,CUST-1004559,checking,2021-09-02,0,active,BR-118,705.0,94,3,0,49.9,7,64459.0,employed,44,15.3,47,70039,C,28,0.0604,0,
ACC-00004560,CUST-1004560,savings,2022-01-17,0,active,BR-126,682.0,96,1,1,34.0,11,60653.0,employed,56,8.8,31,70071,C,23,0.0986,0,
ACC-00004561,CUST-1004561,checking,2022-11-23,0,active,BR-171,713.0,40,0,0,32.0,5,43832.0,employed,45,18.3,80,80067,B,13,0.0373,0,
ACC-00004562,CUST-1004562,credit_card,2021-01-25,22505,dormant,BR-126,800.0,56,1,0,22.4,4,64102.0,employed,41,16.5,39,80097,B,35,0.0142,0,
ACC-00004563,CUST-1004563,savings,2020-05-25,0,active,BR-174,663.0,35,1,0,6.6,4,15000.0,employed,57,3.1,35,90084,A,43,0.0334,0,
ACC-00004564,CUST-1004564,savings,2023-10-27,0,active,BR-181,830.0,69,2,1,32.0,3,97243.0,retired,13,11.6,37,80088,B,2,0.01,0,
ACC-00004565,CUST-1004565,checking,2021-05-18,0,active,BR-199,664.0,69,3,1,11.3,5,109961.0,student,0,157.92584305339085,57,80007,B,31,0.0632,0,
ACC-00004566,CUST-1004566,checking,02/13/2019,0,active,BR-147,659.0,76,3,0,36.4,2,50933.0,self_employed,3,5.3,50,90033,A,59,0.037,0,
ACC-00004567,CUST-1004567,checking,2021-08-10,0,closed,BR-179,635.0,47,1,0,4.5,8,,employed,52,11.2,54,70085,C,29,0.075,0,
ACC-00004568,CUST-1004568,savings,2019-08-29,0,active,,586.0,51,2,0,40.9,1,64572.0,employed,8,8.7,44,80085,B,52,0.0661,0,
ACC-00004569,CUST-1004569,savings,07/23/2022,0,active,BR-194,692.0,47,2,1,6.8,1,39305.0,employed,36,12.9,50,80021,B,17,0.057,0,
ACC-00004570,CUST-1004570,credit_card,2023-01-17,30090,suspended,BR-139,752.0,23,3,0,14.0,5,56638.0,employed,5,6.4,58,80032,B,11,0.0233,0,
ACC-00004571,CUST-1004571,checking,2019-05-28,0,dormant,BR-188,614.0,76,2,0,8.9,5,45574.0,employed,38,19.8,80,90017,A,55,0.0478,0,
ACC-00004572,CUST-1004572,loan,2022-06-19,14511,active,BR-134,760.0,13,2,0,13.2,5,36377.0,unemployed,0,10.9,64,70015,C,18,0.0335,0,
ACC-00004573,CUST-1004573,savings,2020-06-27,0,active,BR-190,634.0,151,1,1,17.0,6,57496.0,employed,44,17.5,52,80059,B,42,0.0826,0,
ACC-00004574,CUST-1004574,savings,2022-04-23,0,active,BR-164,712.0,54,2,0,84.6,6,62020.0,self_employed,47,16.5,44,90050,A,20,0.0339,0,
ACC-00004575,CUST-1004575,checking,2019-12-02,0,closed,BR-157,736.0,69,1,0,44.6,3,35039.0,employed,40,52.3,68,80071,B,49,0.0418,0,
ACC-00004576,CUST-1004576,savings,2020-07-23,0,active,BR-118,626.0,30,2,1,59.2,6,-29654.0,student,0,43.2,48,90061,A,41,0.0934,0,
ACC-00004577,CUST-1004577,credit_card,2022-05-23,44936,active,BR-173,709.0,17,2,0,13.1,8,60632.0,employed,51,13.7,47,70093,C,19,0.0524,0,
ACC-00004578,CUST-1004578,checking,2020-09-03,0,active,BR-148,,28,1,0,4.6,9,84441.0,student,0,5.7,32,80053,B,40,0.0577,0,
ACC-00004579,CUST-1004579,credit_card,01/11/2022,19617,dormant,BR-125,762.0,113,2,0,61.6,5,104625.0,self_employed,17,9.0,34,70026,C,24,0.0379,0,
ACC-00004580,CUST-1004580,credit_card,2020-08-05,39891,active,BR-194,,39,1,0,30.1,6,23726.0,employed,20,46.2,63,90060,A,41,0.0076,0,
ACC-00004581,CUST-1004581,credit_card,2023-09-23,20421,dormant,BR-176,611.0,72,1,0,42.5,5,23882.0,retired,8,5.8,49,70033,C,3,0.088,0,
ACC-00004582,CUST-1004582,checking,2020-12-13,0,active,BR-187,678.0,11,3,1,19.8,5,298596.0,self_employed,148,3.9,34,90008,A,37,0.0487,0,
ACC-00004583,CUST-1004583,checking,2021-06-25,0,active,BR-165,738.0,69,1,1,24.9,6,37017.0,employed,18,11.5,42,80016,B,30,0.0427,0,
ACC-00004584,CUST-1004584,savings,2022-06-08,0,closed,BR-192,591.0,60,1,1,13.9,4,38609.0,employed,22,19.3,40,90031,A,19,0.0793,0,
ACC-00004585,CUST-1004585,savings,2019-05-18,0,active,BR-152,764.0,24,3,0,11.8,9,94560.0,employed,27,10.6,80,80029,B,56,0.0213,0,
ACC-00004586,CUST-1004586,checking,2020-09-15,0,active,BR-100,772.0,34,1,0,43.1,7,17953.0,employed,65,49.8,49,80014,B,40,0.0287,0,
ACC-00004587,CUST-1004587,checking,2023-04-29,0,active,BR-132,681.0,53,0,0,27.1,5,15274.0,employed,40,37.7,47,70052,C,8,0.0786,0,
ACC-00004588,CUST-1004588,savings,2019-10-01,0,active,BR-173,761.0,27,2,0,31.3,8,40843.0,employed,22,7.2,45,80022,B,51,0.0225,0,
ACC-00004589,CUST-1004589,savings,2022-12-03,0,suspended,BR-123,597.0,113,1,1,17.3,4,28607.0,employed,14,2.1,42,70047,C,13,0.1256,1,2024-04-18
ACC-00004590,CUST-1004590,checking,2021-09-15,0,active,BR-197,702.0,32,5,1,43.6,2,65302.0,employed,11,19.5,40,80047,B,27,0.0628,0,
ACC-00004591,CUST-1004591,loan,2020-03-24,46017,active,,665.0,47,1,1,23.7,3,50198.0,self_employed,13,30.9,80,80036,B,45,0.0807,0,
ACC-00004592,CUST-1004592,checking,2019-07-26,0,active,BR-132,747.0,72,0,1,48.3,7,72413.0,employed,42,19.6,80,80034,B,54,0.0451,0,
ACC-00004593,CUST-1004593,checking,2020-08-27,0,dormant,BR-163,700.0,41,1,0,33.0,7,25363.0,self_employed,51,5.8,80,80026,B,40,0.0365,0,
ACC-00004594,CUST-1004594,checking,2021-02-05,0,suspended,BR-100,690.0,55,1,0,0.8,1,29380.0,self_employed,6,28.6,45,80029,B,35,0.043,0,
ACC-00004595,CUST-1004595,loan,2020-09-28,14566,closed,BR-158,786.0,131,1,0,10.0,7,80379.0,employed,65,4.0,80,80083,B,39,0.0152,0,
ACC-00004596,CUST-1004596,checking,2023-10-09,0,closed,BR-148,743.0,29,1,1,14.6,6,112973.0,self_employed,16,10.3,42,90015,A,2,0.0315,0,
ACC-00004597,CUST-1004597,credit_card,2019-07-09,25300,active,BR-136,764.0,97,0,0,9.9,7,46090.0,employed,54,34.1,36,80027,B,54,0.0262,0,
ACC-00004598,CUST-1004598,checking,2021-07-17,0,active,BR-163,768.0,25,1,2,10.4,5,26461.0,employed,5,20.0,27,80025,B,29,0.0469,0,
ACC-00004599,CUST-1004599,savings,2022-11-25,0,active,BR-126,614.0,47,2,0,61.5,5,24022.0,employed,19,31.8,72,70097,C,13,0.1137,0,
ACC-00004600,CUST-1004600,checking,2020-03-25,0,active,BR-152,652.0,49,1,0,47.4,5,62060.0,employed,20,6.8,53,90029,A,45,0.04,0,
ACC-00004601,CUST-1004601,checking,2022-01-28,0,active,,691.0,25,2,0,38.6,3,53533.0,employed,99,14.6,45,80009,B,23,0.0424,0,
ACC-00004602,CUST-1004602,credit_card,2019-03-08,40764,active,BR-156,685.0,27,1,0,19.4,3,47725.0,employed,48,7.9,25,80001,B,58,0.0422,0,
ACC-00004603,CUST-1004603,savings,2022-05-02,0,closed,BR-181,622.0,21,0,0,51.5,3,33568.0,self_employed,47,40.5,46,80005,B,20,0.0762,0,
ACC-00004604,CUST-1004604,checking,2021-10-13,0,active,,743.0,62,2,1,34.9,5,195157.0,employed,27,8.6,56,70016,C,27,0.0615,0,
ACC-00004605,CUST-1004605,checking,2022-07-10,0,dormant,BR-136,826.0,46,2,1,39.0,4,16465.0,retired,28,60.1,52,80044,B,18,0.0166,0,
ACC-00004606,CUST-1004606,checking,2022-09-14,0,active,BR-115,,73,3,1,17.2,9,26913.0,employed,41,8.4,32,70087,C,15,0.1104,0,
ACC-00004607,CUST-1004607,loan,2019-08-15,5111,active,BR-142,670.0,57,2,1,43.8,3,49186.0,employed,14,13.0,45,80022,B,53,0.0717,0,
ACC-00004608,CUST-1004608,checking,2020-05-10,0,active,BR-158,761.0,68,2,2,10.5,7,108443.0,employed,20,4.7,41,90099,A,44,0.0331,0,
ACC-00004609,CUST-1004609,savings,2023-11-12,0,closed,BR-188,791.0,19,0,1,39.9,4,19337.0,employed,76,8.2,33,80005,B,1,0.0248,0,
ACC-00004610,CUST-1004610,loan,2022-09-16,21280,closed,BR-132,791.0,58,3,1,65.0,7,15271.0,employed,41,12.4,70,80009,B,15,0.0266,0,
ACC-00004611,CUST-1004611,loan,2023-01-12,34690,active,,835.0,54,3,0,14.3,4,23851.0,employed,41,6.5,72,90086,A,11,0.0039,0,
ACC-00004612,CUST-1004612,savings,2020-01-10,0,active,BR-158,764.0,88,3,0,40.4,5,66016.0,self_employed,88,7.7,34,90043,A,48,0.0185,0,
ACC-00004613,CUST-1004613,checking,2021-04-26,0,active,BR-106,754.0,16,2,0,49.6,10,20065.0,employed,40,20.5,28,70041,C,32,0.0453,0,
ACC-00004614,CUST-1004614,savings,2023-05-16,0,active,BR-129,623.0,16,2,0,8.5,7,15000.0,employed,13,9.1,28,90081,A,7,0.0444,0,
ACC-00004615,CUST-1004615,checking,2021-09-09,0,active,,709.0,60,0,1,52.6,3,33884.0,employed,25,14.7,53,90078,A,28,0.0471,0,
ACC-00004616,CUST-1004616,loan,2019-12-21,47552,active,BR-145,656.0,58,5,2,9.8,4,48267.0,employed,23,26.0,58,90021,A,49,0.0834,0,
ACC-00004617,CUST-1004617,checking,2022-11-14,0,active,BR-106,,28,2,0,8.7,6,73924.0,unemployed,0,10.1,68,70015,C,13,0.0159,0,
ACC-00004618,CUST-1004618,checking,2023-02-26,0,active,BR-124,621.0,16,1,0,11.5,8,51816.0,employed,12,18.1,57,90083,A,10,0.0461,0,
ACC-00004619,CUST-1004619,checking,2023-11-14,0,active,BR-144,605.0,50,0,0,46.1,3,60039.0,employed,72,5.7,61,90026,A,1,0.0485,0,
ACC-00004620,CUST-1004620,credit_card,2023-03-04,35675,active,BR-142,666.0,25,1,2,14.5,4,37939.0,employed,52,24.4,37,80085,B,10,0.1006,0,
ACC-00004621,CUST-1004621,checking,2023-05-25,0,active,,777.0,56,1,0,25.5,6,36515.0,self_employed,30,15.5,45,90008,A,7,0.0159,0,
ACC-00004622,CUST-1004622,checking,2023-03-31,0,active,BR-169,661.0,29,2,0,40.2,4,71050.0,employed,23,22.9,80,90089,A,9,0.0432,0,
ACC-00004623,CUST-1004623,checking,2021-09-18,0,active,BR-104,589.0,43,3,0,64.2,2,45758.0,self_employed,42,8.2,27,80002,B,27,0.0736,1,2024-06-20
ACC-00004624,CUST-1004624,credit_card,2022-08-09,41075,active,BR-165,697.0,22,1,0,42.7,3,68412.0,student,0,1.8,51,70028,C,17,0.0551,0,
ACC-00004625,CUST-1004625,credit_card,2020-08-05,7752,active,,250.0,55,2,1,39.7,3,47597.0,employed,13,25.2,24,70081,C,41,0.0728,0,
ACC-00004626,CUST-1004626,checking,2023-05-01,0,active,,617.0,110,3,0,38.6,9,35214.0,employed,96,12.6,56,90044,A,8,0.0482,0,
ACC-00004627,CUST-1004627,checking,2023-12-27,0,active,BR-126,618.0,74,1,1,38.3,7,34671.0,student,0,18.8,59,90080,A,0,0.0759,1,2024-06-17
ACC-00004628,CUST-1004628,credit_card,05/08/2021,38722,dormant,,688.0,77,0,0,13.3,6,37669.0,self_employed,10,24.6,57,90023,A,32,0.035,0,
ACC-00004629,CUST-1004629,savings,2022-02-03,0,suspended,,585.0,39,0,1,55.3,6,67272.0,employed,8,7.7,45,80042,B,23,0.1024,0,
ACC-00004630,CUST-1004630,checking,2020-11-02,0,suspended,,775.0,154,1,0,25.5,5,,retired,20,8.3,61,70075,C,38,0.0287,0,
ACC-00004631,CUST-1004631,savings,2020-02-09,0,active,BR-161,736.0,53,1,0,15.3,5,33848.0,employed,35,18.6,80,90023,A,47,0.024,0,
ACC-00004632,CUST-1004632,checking,2022-03-26,0,active,BR-122,810.0,72,3,0,8.0,6,21176.0,employed,14,19.9,58,80092,B,21,0.0115,0,
ACC-00004633,CUST-1004633,loan,2022-09-02,2766,active,BR-195,701.0,98,1,1,24.2,2,32791.0,employed,16,14.2,34,90053,A,16,0.0472,0,
ACC-00004634,CUST-1004634,loan,2020-01-07,47744,dormant,BR-162,675.0,24,1,1,34.0,6,80598.0,student,0,13.8,61,70054,C,48,0.1026,0,
ACC-00004635,CUST-1004635,loan,2022-04-28,11092,active,BR-196,585.0,68,1,0,54.7,3,32270.0,self_employed,59,30.5,48,80055,B,20,0.0826,0,
ACC-00004636,CUST-1004636,credit_card,2020-10-07,3429,active,BR-155,774.0,32,0,1,5.5,5,102047.0,employed,58,5.6,53,80037,B,39,0.0267,0,
ACC-00004637,CUST-1004637,checking,2023-08-03,0,active,BR-102,762.0,34,0,0,54.3,5,37876.0,employed,30,3.6,51,90099,A,5,0.0183,0,
ACC-00004638,CUST-1004638,checking,2021-09-28,0,dormant,BR-165,646.0,72,1,2,27.0,6,47176.0,employed,44,12.4,51,90031,A,27,0.082,0,
ACC-00004639,CUST-1004639,savings,2022-11-14,0,active,BR-125,683.0,63,1,0,14.0,4,25428.0,employed,64,9.2,47,90068,A,13,0.0317,1,2024-08-11
ACC-00004640,CUST-1004640,checking,2023-02-01,0,active,BR-145,824.0,26,1,1,28.2,4,35908.0,unemployed,0,13.6,65,80059,B,11,0.0122,0,
ACC-00004641,CUST-1004641,savings,2019-08-06,0,active,BR-139,,59,1,1,51.2,2,87135.0,employed,43,14.1,46,90002,A,53,0.0186,0,
ACC-00004642,CUST-1004642,checking,2023-03-05,0,suspended,BR-100,645.0,203,1,0,20.2,5,65323.0,employed,73,17.3,25,70045,C,10,0.085,0,
ACC-00004643,CUST-1004643,checking,2019-08-05,0,closed,BR-156,574.0,73,1,0,59.9,4,21950.0,student,0,13.0,53,90021,A,53,0.0603,0,
ACC-00004644,CUST-1004644,checking,2020-10-06,0,active,BR-121,838.0,21,3,2,48.6,4,286823.0,self_employed,57,4.1,31,90044,A,39,0.0076,0,
ACC-00004645,CUST-1004645,credit_card,2020-08-01,24504,active,BR-101,626.0,94,0,0,10.2,1,49295.0,employed,84,13.9,46,90048,A,41,0.0434,0,
ACC-00004646,CUST-1004646,credit_card,2019-03-21,48795,active,BR-150,649.0,110,0,0,9.2,5,39257.0,unemployed,0,4.2,44,80009,B,58,0.0445,0,
ACC-00004647,CUST-1004647,savings,2021-08-26,0,active,,776.0,38,0,1,7.2,7,23382.0,employed,70,22.9,59,90082,A,28,0.0244,0,
ACC-00004648,CUST-1004648,savings,2022-11-25,0,active,BR-113,775.0,40,0,1,21.3,3,23637.0,employed,78,23.5,35,80012,B,13,0.0331,0,
ACC-00004649,CUST-1004649,checking,2020-05-08,0,active,BR-151,681.0,98,5,0,15.1,4,,employed,22,40.6,70,90013,A,44,0.0414,0,
ACC-00004650,CUST-1004650,loan,2022-06-14,10162,active,BR-135,651.0,132,1,1,25.5,6,78550.0,self_employed,25,17.7,68,90022,A,18,0.0626,0,
ACC-00004651,CUST-1004651,savings,2020-08-20,0,active,BR-148,754.0,40,2,1,62.2,4,41583.0,employed,28,3.1,63,90028,A,40,0.0302,0,
ACC-00004652,CUST-1004652,savings,2020-09-06,0,active,BR-125,661.0,22,3,0,26.2,3,240208.0,employed,57,15.2,60,80065,B,40,0.0487,0,
ACC-00004653,CUST-1004653,savings,2020-07-21,0,active,BR-129,702.0,33,0,1,18.8,3,38179.0,employed,22,39.3,80,80079,B,41,0.0684,0,
ACC-00004654,CUST-1004654,savings,2020-02-10,0,active,BR-124,714.0,54,0,2,45.2,2,41279.0,employed,42,27.1,60,70082,C,47,0.1237,0,
ACC-00004655,CUST-1004655,savings,2020-03-05,0,active,BR-144,785.0,123,1,0,40.5,3,31837.0,employed,24,19.3,28,90035,A,46,0.0163,0,
ACC-00004656,CUST-1004656,loan,2023-10-16,10911,active,BR-134,691.0,78,2,0,16.3,7,83291.0,employed,51,13.6,36,90050,A,2,0.0323,0,
ACC-00004657,CUST-1004657,savings,2019-08-07,0,active,BR-119,589.0,132,2,0,14.9,3,,self_employed,23,13.2,27,90047,A,53,0.054,0,
ACC-00004658,CUST-1004658,checking,2022-02-27,0,closed,BR-187,590.0,48,1,0,14.3,8,69809.0,employed,21,5.6,57,90009,A,22,0.047,0,
ACC-00004659,CUST-1004659,credit_card,2020-06-27,19163,suspended,BR-130,672.0,44,3,1,27.7,3,138769.0,employed,46,6.0,42,90086,A,42,0.0509,0,
ACC-00004660,CUST-1004660,checking,2023-10-12,0,active,BR-181,740.0,45,2,0,17.1,5,41476.0,employed,32,26.2,25,70016,C,2,0.05,0,
ACC-00004661,CUST-1004661,checking,2022-10-30,0,active,BR-173,,34,0,0,25.6,1,139930.0,employed,76,15.0,40,80019,B,14,0.0408,0,
ACC-00004662,CUST-1004662,savings,2023-03-30,0,active,BR-152,821.0,21,0,0,30.6,5,34517.0,employed,18,34.1,53,80083,B,9,0.0105,0,
ACC-00004663,CUST-1004663,savings,2020-03-18,0,dormant,BR-182,660.0,60,0,0,51.6,4,118100.0,retired,74,0.8,80,90024,A,46,0.0367,0,
ACC-00004664,CUST-1004664,checking,2019-12-16,0,active,BR-163,758.0,73,3,0,42.2,6,-38443.0,self_employed,41,44.2,30,70096,C,49,0.0506,0,
ACC-00004665,CUST-1004665,savings,2022-01-15,0,active,BR-117,825.0,80,2,0,12.0,7,134518.0,self_employed,9,10.0,34,70036,C,23,0.0112,0,
ACC-00004666,CUST-1004666,savings,2020-12-05,0,active,BR-157,775.0,27,1,1,14.1,4,28014.0,employed,70,146.22920841775664,41,80045,B,37,0.0351,0,
ACC-00004667,CUST-1004667,loan,2023-09-19,19984,active,BR-167,816.0,22,1,0,25.5,8,32367.0,employed,50,32.0,56,90087,A,3,0.0093,0,
ACC-00004668,CUST-1004668,savings,2019-10-17,0,active,BR-175,603.0,30,1,0,27.5,6,143335.0,employed,37,5.5,78,80071,B,51,0.058,0,
ACC-00004669,CUST-1004669,checking,2021-12-12,0,active,BR-185,690.0,21,3,0,31.1,5,194845.0,employed,41,8.7,50,90041,A,25,0.0317,0,
ACC-00004670,CUST-1004670,savings,2019-12-08,0,active,BR-163,685.0,24,5,0,12.3,5,31275.0,employed,60,11.7,39,90059,A,49,0.032,0,
ACC-00004671,CUST-1004671,credit_card,2022-03-14,15360,active,BR-194,663.0,26,0,0,20.9,4,135553.0,employed,12,2.0,67,80079,B,21,0.042,0,
ACC-00004672,CUST-1004672,savings,2019-07-13,0,active,BR-189,820.0,35,3,0,36.2,4,30163.0,self_employed,44,26.6,46,90022,A,54,0.0083,0,
ACC-00004673,CUST-1004673,credit_card,2022-04-01,21543,dormant,,633.0,57,1,0,25.6,4,,employed,26,14.1,39,90053,A,21,0.0442,0,
ACC-00004674,CUST-1004674,checking,2023-07-16,0,active,BR-140,605.0,12,3,0,33.7,5,34865.0,employed,28,49.3,80,90066,A,5,0.0662,0,
ACC-00004675,CUST-1004675,savings,2023-08-09,0,active,,696.0,27,1,1,58.2,5,,employed,14,27.7,48,90044,A,4,0.0579,0,
ACC-00004676,CUST-1004676,savings,2022-07-25,0,active,BR-109,669.0,47,2,0,13.8,5,66571.0,employed,28,15.5,80,90037,A,17,0.0362,0,
ACC-00004677,CUST-1004677,credit_card,2021-10-27,12640,dormant,BR-143,776.0,14,1,0,36.3,5,195134.0,employed,54,5.1,59,80031,B,26,0.0189,0,
ACC-00004678,CUST-1004678,checking,2019-09-06,0,active,BR-182,687.0,23,1,0,63.6,5,74226.0,employed,45,18.9,45,70050,C,52,0.0722,0,
ACC-00004679,CUST-1004679,credit_card,2019-02-21,37230,active,BR-104,815.0,50,1,0,3.4,4,35925.0,employed,48,29.6,33,80008,B,59,0.0114,0,
ACC-00004680,CUST-1004680,savings,2023-01-10,0,active,BR-170,682.0,87,0,2,23.9,2,103486.0,employed,11,8.8,80,80012,B,11,0.0816,0,
ACC-00004681,CUST-1004681,checking,2022-02-22,0,closed,BR-126,544.0,131,0,0,25.8,4,,retired,34,24.1,34,80049,B,22,0.0862,0,
ACC-00004682,CUST-1004682,savings,2023-02-24,0,active,BR-154,720.0,58,1,0,42.7,4,38385.0,employed,28,6.7,76,70028,C,10,0.0494,0,
ACC-00004683,CUST-1004683,credit_card,01/25/2023,29205,closed,BR-110,702.0,57,2,0,26.9,8,22044.0,employed,28,20.4,72,80021,B,11,0.0403,0,
ACC-00004684,CUST-1004684,savings,2022-09-16,0,suspended,BR-162,,47,4,0,21.2,5,,unemployed,0,12.7,66,90053,A,15,0.0339,0,
ACC-00004685,CUST-1004685,checking,2019-11-12,0,active,,653.0,107,1,0,15.8,3,58813.0,employed,8,20.2,28,70066,C,50,0.0816,0,
ACC-00004686,CUST-1004686,checking,2019-02-03,0,active,BR-194,742.0,53,0,0,29.4,6,27417.0,employed,5,26.8,55,90059,A,59,0.0254,0,
ACC-00004687,CUST-1004687,savings,2020-04-30,0,active,BR-137,692.0,47,0,1,41.0,5,67498.0,self_employed,17,26.6,50,80028,B,44,0.0703,0,
ACC-00004688,CUST-1004688,savings,2021-04-21,0,active,BR-144,825.0,33,3,1,32.9,5,120805.0,self_employed,42,2.6,37,80013,B,32,0.011,0,
ACC-00004689,CUST-1004689,loan,2019-02-25,13145,closed,BR-171,592.0,48,2,0,35.8,3,84272.0,employed,81,6.6,49,70077,C,59,0.0938,0,
ACC-00004690,CUST-1004690,checking,2019-01-23,0,closed,BR-177,739.0,60,1,0,18.6,6,26468.0,student,0,42.5,62,90056,A,60,0.0284,0,
ACC-00004691,CUST-1004691,checking,2021-11-30,0,active,BR-156,695.0,58,1,1,47.1,6,,employed,36,26.3,80,70020,C,25,0.105,0,
ACC-00004692,CUST-1004692,checking,2020-11-23,0,active,BR-133,757.0,89,1,0,41.6,4,27614.0,employed,59,26.6,41,90052,A,37,0.0228,0,
ACC-00004693,CUST-1004693,credit_card,2023-03-11,35435,dormant,BR-152,774.0,41,2,0,23.1,2,87051.0,employed,108,5.4,30,90081,A,9,0.0157,0,
ACC-00004694,CUST-1004694,credit_card,2023-04-24,7277,active,BR-146,601.0,44,1,0,34.4,7,42846.0,employed,34,6.4,80,80075,B,8,0.0601,0,
ACC-00004695,CUST-1004695,savings,2023-09-07,0,active,BR-120,769.0,197,3,0,17.4,4,44002.0,employed,29,2.1,80,70061,C,3,0.0283,0,
ACC-00004696,CUST-1004696,credit_card,2022-05-19,32740,active,BR-179,734.0,45,0,2,54.7,9,126265.0,employed,83,8.0,68,90052,A,19,0.0494,0,
ACC-00004697,CUST-1004697,savings,2023-02-27,0,active,BR-114,768.0,12,3,1,74.9,6,,employed,30,8.5,44,90074,A,10,0.0284,0,
ACC-00004698,CUST-1004698,checking,2019-02-15,0,active,BR-102,570.0,56,1,0,27.5,4,,self_employed,21,6.5,44,90081,A,59,0.0529,0,
ACC-00004699,CUST-1004699,checking,2021-04-03,0,active,BR-147,850.0,78,0,0,37.8,4,23897.0,retired,73,42.1,30,90085,A,33,0.0018,0,
ACC-00004700,CUST-1004700,checking,2019-05-19,0,active,BR-177,744.0,38,1,1,47.3,9,55326.0,employed,27,7.7,44,90053,A,56,0.0333,0,
ACC-00004701,CUST-1004701,loan,2021-07-30,48901,active,BR-128,691.0,39,1,0,9.7,4,15000.0,employed,14,25.7,68,90034,A,29,0.0343,0,
ACC-00004702,CUST-1004702,loan,2022-04-18,4184,active,BR-181,686.0,20,1,0,56.3,7,27843.0,employed,15,34.7,42,70067,C,20,0.0807,0,
ACC-00004703,CUST-1004703,savings,2021-08-04,0,active,,653.0,33,2,0,19.1,2,43123.0,retired,57,5.4,80,80071,B,29,0.0454,0,
ACC-00004704,CUST-1004704,loan,2023-04-29,25557,active,BR-166,634.0,21,0,0,3.5,5,263256.0,employed,137,8.0,80,90098,A,8,0.0389,0,
