account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date,feat_avg_balance,feat_balance_std,feat_min_balance,feat_max_balance,feat_avg_ledger_balance,feat_total_overdrafts,feat_avg_monthly_overdrafts,feat_balance_trend,feat_num_transactions,feat_avg_transaction_amount,feat_transaction_amount_std,feat_total_transaction_volume,feat_num_debits,feat_total_debits,feat_num_credits,feat_total_credits,feat_credit_to_debit_ratio,feat_transactions_per_month,feat_spending_entertainment,feat_spending_fuel,feat_spending_grocery,feat_spending_healthcare,feat_spending_restaurant,feat_spending_retail,feat_spending_travel,feat_spending_utilities,feat_discretionary_spending,feat_essential_spending,feat_discretionary_ratio,feat_channel_atm,feat_channel_branch,feat_channel_mobile,feat_channel_online,feat_channel_phone,feat_digital_channel_pct,feat_num_txn_3mo,feat_avg_balance_3mo,feat_num_txn_6mo,feat_avg_balance_6mo,feat_num_txn_12mo,feat_avg_balance_12mo,feat_txn_trend,feat_balance_trend_3mo_vs_12mo,feat_days_since_last_txn
ACC-00004367,CUST-1004367,checking,2022-03-01,0,active,,824.0,97,1,0,17.8,5,175874.0,employed,107,6.2,80,80050,B,22,0.0074,0,,8558.626363636364,734.0169905685366,7425.71,10031.37,8585.803181818183,0,0.0,-785.5077192982462,10.0,-52.424000000000014,430.8014865392696,-524.2400000000001,5.0,-1310.2900000000002,5.0,786.05,0.5999053644613024,0.4545454545454545,0.0,2.67,0.0,0.0,5.8,0.0,0.0,1177.16,5.8,1177.16,0.004902955298573,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,7880.233333333334,2.0,7748.033333333333,5.0,8104.286666666667,-0.5555555555555556,-0.0276428635466728,164.0
ACC-00004368,CUST-1004368,loan,2020-05-20,15899,active,,650.0,44,2,1,64.3,8,26220.0,unemployed,0,42.2,58,90079,A,44,0.0842,0,,-27707.74909090909,2033.7629180719996,-30766.07,-23646.26,-27671.22477272727,0,0.0,-2956.0354471544742,10.0,-16.726000000000003,151.49944878520918,-167.26000000000002,9.0,-519.52,1.0,352.26,0.6780489682784109,0.2272727272727272,0.0,349.41,0.0,92.16,0.0,0.0,76.60000000000001,0.0,76.60000000000001,92.16,0.453899028205736,3.0,0.0,2.0,3.0,0.0,0.625,0.0,-30462.236666666668,1.0,-29766.31333333333,2.0,-29019.9375,-0.3333333333333333,-0.0496985725105078,119.0
ACC-00004369,CUST-1004369,checking,2021-07-04,0,active,BR-184,672.0,9,2,0,79.9,5,100955.0,employed,39,6.4,36,80040,B,30,0.0497,0,,39.96933333333333,1327.434768782238,-1000.0,2457.23,61.02833333333332,52,1.7333333333333334,-936.4251851851852,11.0,-36.61454545454546,90.89925438238052,-402.76,8.0,-506.19999999999993,3.0,103.44,0.2043461082576057,0.3666666666666666,0.0,65.33,265.75,0.0,0.0,26.69,25.87,120.35,52.56,386.1,0.1198194501436192,0.0,0.0,2.0,4.0,0.0,1.0,3.0,-802.8133333333334,6.0,-769.0166666666668,6.0,-814.5450000000001,0.6,0.014385063566899,28.0
ACC-00004370,CUST-1004370,checking,2022-10-19,0,active,BR-146,834.0,33,2,0,32.1,4,50733.0,employed,17,21.1,52,90041,A,14,0.0049,0,,5438.033333333334,662.8694355243581,4308.56,6585.34,5446.117333333333,0,0.0,-8.074999999999818,13.0,-8.186923076923078,148.08793943603325,-106.43,9.0,-622.06,4.0,515.63,0.8289071793717648,0.9285714285714286,6.98,29.78,0.0,0.0,56.92,320.2,144.35,0.0,528.45,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.7142857142857143,1.0,5431.573333333334,4.0,5801.063333333334,10.0,5662.270833333333,-0.4285714285714285,-0.0407357350176759,59.0
ACC-00004371,CUST-1004371,savings,2021-05-11,0,active,BR-143,725.0,93,0,0,22.8,3,19481.0,employed,33,26.4,27,80043,B,32,0.0379,0,,6332.24375,800.4069424895587,4575.75,8186.53,6349.7640625,0,0.0,-306.2367816091946,11.0,25.678181818181816,117.03686964526878,282.46,8.0,-226.18,3.0,508.64,2.248828366787514,0.34375,4.54,0.0,0.0,152.12,18.09,0.0,0.0,16.92,22.63,169.04000000000002,0.1180675118693587,0.0,0.0,0.0,4.0,0.0,1.0,1.0,6054.716666666667,1.0,5944.081666666666,4.0,6463.8358333333335,0.0,-0.0632837673243313,64.0
ACC-00004373,CUST-1004373,checking,2020-01-01,0,active,,712.0,95,0,0,18.4,4,57762.0,self_employed,0,13.1,72,80089,B,48,0.0346,0,,7234.724375000001,1723.0636407813208,4563.35,10135.91,7254.93,0,0.0,2019.497555555556,5.0,6.663999999999996,86.69097346321588,33.31999999999998,3.0,-166.26000000000002,2.0,199.58,1.20040899795501,0.1041666666666666,0.0,0.0,47.74,66.93,51.59,0.0,0.0,0.0,51.59,114.67000000000002,0.3102971249849633,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9128.003333333334,0.0,9023.013333333334,0.0,9367.025,0.0,-0.0255146273271757,541.0
ACC-00004374,CUST-1004374,savings,2021-12-02,0,active,BR-177,651.0,37,0,1,15.9,3,89520.0,employed,20,9.3,47,90002,A,25,0.0566,0,,10484.8932,536.1863270878885,9713.46,11851.28,10491.6244,0,0.0,-725.3066666666673,9.0,-35.20777777777778,166.90986016243752,-316.87,6.0,-647.95,3.0,331.08000000000004,0.5109653522648353,0.36,0.0,0.0,251.89,0.0,39.18,1.03,355.62,0.0,395.83,251.89,0.611112826529982,0.0,1.0,0.0,3.0,1.0,0.6,1.0,9846.623333333331,4.0,10511.266666666666,5.0,10568.0275,-0.1111111111111111,-0.068256437658684,62.0
ACC-00004375,CUST-1004375,checking,2022-04-28,0,active,BR-181,738.0,46,1,0,42.0,7,15000.0,unemployed,0,32.3,33,80030,B,20,0.0367,0,,6669.393809523809,968.3544257784756,4895.24,7951.04,6696.184285714286,0,0.0,185.55388888888865,12.0,13.3975,85.92937852202714,160.77,8.0,-210.45,4.0,371.22,1.7639344262295082,0.6,0.0,1.29,21.04,6.4,0.0,56.74,124.98,0.0,181.72,27.44,0.8688085676037484,1.0,0.0,2.0,5.0,0.0,0.875,1.0,6828.44,2.0,6116.936666666667,9.0,6100.705833333333,-0.3846153846153846,0.1192673305702625,22.0
ACC-00004376,CUST-1004376,savings,2019-03-15,0,active,BR-152,610.0,6,1,1,80.3,5,84572.0,employed,47,4.4,50,90062,A,58,0.0767,0,,4242.379827586207,1649.7632141959057,1555.46,6793.3,4266.7070689655175,0,0.0,-567.8303636363635,10.0,-47.80400000000001,222.08858844063909,-478.0400000000001,8.0,-759.32,2.0,281.28,0.3704367065268924,0.1724137931034483,0.0,0.0,0.0,25.23,2.26,641.71,0.0,6.71,643.97,31.94,0.9527451879688124,1.0,2.0,1.0,0.0,1.0,0.2,1.0,3703.92,1.0,3159.8250000000003,3.0,2967.72,0.1428571428571428,0.2479856638551296,33.0
ACC-00004377,CUST-1004377,checking,2022-06-17,0,active,BR-105,661.0,48,0,1,9.4,7,22831.0,employed,52,37.7,36,90093,A,18,0.0679,0,,3923.3963157894736,596.6963832842976,2876.24,4959.18,3948.9973684210527,0,0.0,1067.8479166666662,15.0,-41.382666666666665,318.7587165747487,-620.74,12.0,-1383.83,3.0,763.09,0.5514333408005319,0.8333333333333334,0.0,19.13,16.3,8.91,0.0,127.02,152.59,7.75,279.61,32.96,0.8945516204370222,2.0,1.0,3.0,2.0,0.0,0.625,0.0,4822.636666666666,2.0,4298.183333333333,8.0,3798.8016666666663,-0.6666666666666666,0.269444326260888,148.0
ACC-00004380,CUST-1004380,savings,2022-12-21,0,active,,793.0,52,0,0,50.2,9,62297.0,employed,29,4.7,30,90013,A,12,0.0129,0,,3748.652307692307,565.7995858392769,3056.89,4886.43,3784.555384615385,0,0.0,1119.4789999999998,11.0,-16.64909090909091,46.33746161682693,-183.14,8.0,-287.36,3.0,104.22,0.3626809576837416,0.9166666666666666,2.78,0.0,4.42,0.0,8.14,0.0,62.81,77.46,73.73,81.88,0.4738127369706317,0.0,0.0,4.0,2.0,0.0,1.0,2.0,4609.79,6.0,4046.988333333333,10.0,3748.51,-0.1428571428571428,0.2297046814117044,32.0
ACC-00004381,CUST-1004381,savings,2021-10-29,0,active,BR-111,614.0,104,0,0,19.3,2,25481.0,employed,5,35.2,32,70042,C,26,0.1084,0,,3008.4114814814816,671.9264124011916,1741.56,4221.72,3030.458888888889,0,0.0,352.1945833333334,12.0,64.48833333333333,237.22436582784715,773.86,7.0,-441.86,5.0,1215.72,2.7513692119675914,0.4615384615384615,0.0,0.0,9.85,56.89,138.25,0.0,0.0,163.45000000000002,138.25,230.19,0.3752307024210183,0.0,2.0,1.0,2.0,0.0,0.6,1.0,3321.4733333333334,3.0,3518.7566666666667,3.0,3303.0483333333336,0.1428571428571428,0.0055764922728631,65.0
ACC-00004382,CUST-1004382,checking,2020-04-27,0,active,BR-148,593.0,8,2,0,21.7,4,34621.0,employed,5,14.3,41,70014,C,44,0.0964,0,,1864.4493333333332,996.7753492692876,-236.71,4231.07,1884.101111111111,7,0.1555555555555555,-220.20642857142863,9.0,-23.808888888888887,144.5281494592355,-214.28,7.0,-571.52,2.0,357.24,0.6250699888017918,0.2045454545454545,0.0,0.0,217.69,0.0,0.0,0.0,0.0,90.9,0.0,308.59000000000003,0.0,1.0,0.0,1.0,2.0,0.0,0.75,2.0,1658.9233333333332,2.0,1963.95,4.0,2089.113333333333,0.5,-0.2058213749174686,67.0
ACC-00004383,CUST-1004383,savings,2022-09-06,0,active,BR-122,647.0,154,0,0,4.3,11,34225.0,employed,25,46.7,24,90036,A,16,0.0539,0,,5328.8306250000005,595.7506703140022,4269.73,6143.34,5356.9643750000005,0,0.0,-1057.3587179487183,9.0,-4.619999999999998,144.3361328635349,-41.579999999999984,7.0,-410.85,2.0,369.27,0.8987951807228914,0.5625,175.52,0.0,0.0,0.0,1.29,111.2,26.97,93.88,314.98,93.88,0.7703859511813335,0.0,2.0,2.0,2.0,0.0,0.6666666666666666,0.0,4469.7266666666665,2.0,4653.921666666666,4.0,5149.5925,-0.5,-0.131997597040211,102.0
ACC-00004385,CUST-1004385,credit_card,2021-07-29,41876,active,BR-154,631.0,27,0,0,29.2,5,53927.0,employed,94,7.2,54,70060,C,29,0.079,0,,-3663.476666666667,1439.9405525716086,-6074.22,-822.86,-3643.163,0,0.0,-1405.281481481481,9.0,1.0144444444444407,104.0238323788245,9.129999999999969,8.0,-253.4,1.0,262.53,1.03602999210734,0.3103448275862069,60.77,0.0,10.82,130.3,0.0,0.0,6.57,0.0,67.34,141.12,0.3230355943586299,0.0,0.0,4.0,3.0,0.0,1.0,2.0,-4928.23,2.0,-4948.465,5.0,-5105.7675,0.3333333333333333,0.0347651425290069,5.0
ACC-00004386,CUST-1004386,checking,2019-09-08,0,active,BR-140,838.0,54,2,0,13.4,4,27209.0,self_employed,20,39.1,57,80098,B,52,0.0055,0,,6455.685,675.9191267771146,4362.94,8189.31,6476.257884615384,0,0.0,509.3647619047624,8.0,-22.4575,25.964196639658567,-179.66,8.0,-179.66,0.0,0.0,0.0,0.1538461538461538,0.0,20.82,14.39,0.0,0.0,7.42,0.79,0.0,8.21,14.39,0.3632743362831858,0.0,0.0,2.0,3.0,0.0,1.0,0.0,6935.663333333334,0.0,7153.903333333333,0.0,6975.499166666667,0.0,-0.0057100033099218,375.0
ACC-00004387,CUST-1004387,credit_card,2022-12-20,13575,active,BR-119,616.0,114,1,0,22.7,2,21508.0,employed,33,12.7,36,80000,B,12,0.0591,0,,-2401.784615384616,495.02621264965,-3440.49,-1762.34,-2370.0692307692307,0,0.0,-384.9673333333335,7.0,-38.82857142857143,30.401720581008476,-271.8,7.0,-271.8,0.0,0.0,0.0,0.5833333333333334,93.24,34.9,0.0,73.08,0.0,50.73,0.0,19.85,143.97,92.93,0.6077247783875053,0.0,1.0,0.0,3.0,3.0,0.4285714285714285,4.0,-2697.9133333333334,4.0,-2419.521666666667,7.0,-2455.0716666666667,0.8181818181818182,-0.0988740149412035,3.0
ACC-00004388,CUST-1004388,savings,2020-11-04,0,active,BR-118,694.0,20,0,0,16.2,4,53261.0,self_employed,98,4.8,80,70049,C,38,0.0537,0,,11245.435263157897,1453.730587014044,8985.08,13784.44,11258.903684210529,0,0.0,-1188.642095238096,14.0,236.595,951.911105309492,3312.33,11.0,-402.65,3.0,3714.98,9.22632559294673,0.3684210526315789,0.0,0.0,4.86,59.14,158.23,6.98,13.43,0.0,178.64,64.0,0.7362347510715463,0.0,0.0,3.0,5.0,0.0,1.0,0.0,10150.633333333331,1.0,9872.38,3.0,10070.325833333334,-0.4285714285714285,0.0079738756673131,130.0
ACC-00004390,CUST-1004390,savings,2021-06-30,0,active,,650.0,18,1,0,42.2,4,-53922.0,self_employed,36,7.0,71,90020,A,30,0.0399,0,,11379.588387096774,733.3915927710862,9627.82,12818.14,11416.740967741936,0,0.0,-452.29928571428536,10.0,-4.278999999999999,68.99817428341451,-42.78999999999999,7.0,-238.27,3.0,195.48,0.8204138162588661,0.3333333333333333,49.98,0.0,154.73999999999998,28.55,0.0,0.0,0.0,0.0,49.98,183.29,0.2142581557851417,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.0,10971.06,1.0,11524.493333333332,3.0,11877.593333333332,-0.4285714285714285,-0.0763165560007385,152.0
ACC-00004391,CUST-1004391,checking,2020-10-26,0,closed,BR-102,578.0,78,1,0,41.4,6,150409.0,unemployed,0,4.3,80,80069,B,38,0.0654,0,,2849.7792307692307,2287.9730657751525,-510.13,6805.2,2875.5292307692307,9,0.2307692307692307,-2840.773611111111,7.0,429.0571428571429,1131.2714391885838,3003.4,4.0,-137.15,3.0,3140.55,22.898651111921254,0.1842105263157894,0.0,0.0,0.0,0.0,58.72,70.15,8.28,0.0,137.15,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.5,1.0,227.52666666666667,1.0,313.46666666666664,3.0,897.3625000000001,0.1428571428571428,-0.7456186487451707,40.0
ACC-00004392,CUST-1004392,checking,2020-02-19,0,active,BR-196,772.0,32,1,0,30.3,5,15000.0,employed,28,66.2,60,80073,B,47,0.0308,0,,5597.983404255318,1383.8701766176036,2709.03,8920.04,5624.055957446809,0,0.0,-402.12068181818177,5.0,56.116,108.56686709120788,280.58,2.0,-49.03,3.0,329.61,6.722618804813379,0.1063829787234042,0.0,0.0,0.0,0.0,0.0,0.0,35.05,0.0,35.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5221.53,0.0,5290.4783333333335,0.0,6028.150833333333,0.0,-0.1337868060745425,662.0
ACC-00004393,CUST-1004393,savings,2020-05-29,0,active,,637.0,44,1,0,24.0,2,101331.0,self_employed,7,3.2,46,70048,C,43,0.073,0,,4105.2825,1362.9605051882131,2014.98,6430.39,4125.706818181819,0,0.0,-844.7454471544715,9.0,8.577777777777778,173.74214491436567,77.2,8.0,-382.81,1.0,460.01,1.2016666231289674,0.2093023255813953,28.76,0.67,22.66,0.0,0.0,0.0,57.86,38.55,86.62,61.21,0.5859433132652372,1.0,2.0,2.0,0.0,0.0,0.4,2.0,3318.133333333333,3.0,3436.4816666666666,4.0,3180.956666666667,0.5,0.0431107903208402,19.0
ACC-00004394,CUST-1004394,checking,2021-05-12,0,active,BR-134,607.0,64,5,0,52.9,9,74085.0,employed,62,9.7,37,70089,C,32,0.0967,0,,7296.6328125,904.8493250161364,4829.92,8542.98,7334.2365625,0,0.0,-2034.6660919540227,8.0,83.52624999999999,221.9524622807776,668.2099999999999,4.0,-204.84,4.0,873.05,4.262107010349541,0.25,0.0,0.0,0.0,0.0,0.0,174.62,0.0,0.0,174.62,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5452.716666666667,2.0,5795.433333333333,5.0,6572.385833333334,-0.1111111111111111,-0.1703337054990559,73.0
ACC-00004395,CUST-1004395,savings,2022-06-14,0,active,BR-109,729.0,33,3,0,4.1,2,55814.0,employed,26,11.8,72,90019,A,18,0.0232,0,,299.3905263157895,777.2543241899202,-1000.0,1272.03,324.9136842105263,17,0.8947368421052632,-919.4225,11.0,-14.80090909090909,67.28913826978994,-162.81,9.0,-348.54,2.0,185.73,0.5328800137717334,0.6111111111111112,0.0,35.33,24.69,0.0,0.0,42.98,90.3,54.35,133.28,79.04,0.627731725697061,0.0,1.0,2.0,3.0,0.0,0.8333333333333334,1.0,-474.86,5.0,-624.83,8.0,1.0866666666666611,-0.3333333333333333,-228.0894568690101,3.0
ACC-00004398,CUST-1004398,checking,2022-08-13,0,active,BR-140,609.0,133,0,0,20.7,8,20851.0,employed,25,47.4,79,70074,C,16,0.1164,0,,10225.06,518.7178358462327,9344.72,11069.63,10261.48705882353,0,0.0,813.6726190476202,6.0,61.76166666666666,183.56478021850123,370.57,5.0,-65.51,1.0,436.08,6.656693634559608,0.375,9.93,26.85,0.0,0.0,0.0,19.090000000000003,0.0,0.0,29.020000000000003,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.75,0.0,10895.143333333332,0.0,10543.131666666666,3.0,10142.613333333333,-0.4285714285714285,0.0741875676123302,238.0
ACC-00004399,CUST-1004399,savings,2021-10-31,0,suspended,BR-102,594.0,94,4,0,50.3,6,43957.0,employed,55,20.7,80,70093,C,26,0.1095,0,,4833.15925925926,700.3947967557349,3281.66,6269.7,4859.733703703703,0,0.0,838.6620833333327,8.0,3.5112500000000004,46.85578282270579,28.090000000000003,3.0,-109.68,5.0,137.77,1.2561086797957697,0.3076923076923077,0.0,0.0,101.74,6.37,0.0,0.0,0.0,1.57,0.0,109.68,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,5578.636666666666,1.0,5789.261666666666,2.0,5264.856666666667,-0.3333333333333333,0.0595876454416723,179.0
ACC-00004400,CUST-1004400,loan,2019-10-02,30788,active,BR-198,850.0,35,2,0,34.0,7,42501.0,employed,7,17.1,51,80043,B,51,0.0018,0,,-30275.347843137253,2075.153587657849,-34341.56,-27376.05,-30248.896274509803,0,0.0,-2765.7287499999984,6.0,-42.57333333333333,31.34195377870797,-255.44,5.0,-261.78000000000003,1.0,6.34,0.0242188096875238,0.1176470588235294,0.0,0.0,71.43,0.0,0.0,126.09,0.0,26.16,126.09,97.59,0.5637070815450643,0.0,0.0,1.0,2.0,1.0,0.75,0.0,-32878.386666666665,2.0,-32470.691666666666,3.0,-33014.66333333334,-0.4285714285714285,0.0041276367913857,96.0
ACC-00004401,CUST-1004401,credit_card,2019-06-28,40696,active,BR-188,607.0,51,3,1,29.6,4,145005.0,employed,32,10.2,44,90029,A,54,0.0719,0,,-395.482,1060.4526433231758,-3246.45,1615.33,-373.12709090909095,0,0.0,133.9588461538462,10.0,-58.359,74.50602920420452,-583.59,8.0,-596.17,2.0,12.58,0.0211013637049834,0.1851851851851851,10.7,214.52,0.0,82.09,32.83,219.86,0.0,0.0,263.39,82.09,0.7623885608428852,0.0,3.0,3.0,1.0,0.0,0.5714285714285714,1.0,-268.83,1.0,-632.1383333333334,3.0,-331.21833333333336,0.1428571428571428,0.1877931681474533,3.0
ACC-00004403,CUST-1004403,credit_card,2020-11-02,2360,active,BR-150,647.0,27,0,0,23.8,2,66455.0,employed,61,9.4,80,90052,A,38,0.0394,0,,-489.0555263157895,1063.376114747073,-2174.87,1651.69,-485.07210526315794,0,0.0,-1670.4559047619043,15.0,-12.058666666666667,50.29967862247044,-180.88,14.0,-320.1,1.0,139.22,0.4349265854420493,0.3947368421052631,0.0,0.0,24.69,50.72,35.67,0.0,0.0,12.42,35.67,87.83,0.2888259109311741,1.0,2.0,4.0,2.0,0.0,0.6666666666666666,0.0,-2027.6333333333328,1.0,-1712.5816666666667,4.0,-916.7508333333334,-0.5,-1.2104401975481722,126.0
ACC-00004405,CUST-1004405,loan,2021-11-30,6931,active,BR-161,695.0,31,0,0,17.3,2,40638.0,employed,23,27.4,42,80090,B,25,0.0434,0,,-39430.803846153845,833.700227266743,-41664.49,-38185.82,-39424.19615384616,0,0.0,4.081449275356135,15.0,-45.95333333333334,307.8232471186455,-689.3000000000001,11.0,-1248.23,4.0,558.93,0.4477780537240732,0.6,0.0,0.0,20.03,19.2,0.0,24.57,35.24,22.62,59.81,61.85000000000001,0.4916159789577511,1.0,2.0,2.0,4.0,0.0,0.6666666666666666,2.0,-39427.193333333336,4.0,-39447.89833333334,6.0,-39194.3925,0.2,-0.0059394948866332,5.0
ACC-00004406,CUST-1004406,loan,2021-01-28,12947,active,BR-112,711.0,66,0,1,11.8,7,24357.0,employed,8,36.3,77,90064,A,35,0.0494,0,,-8452.389444444445,982.5377434667956,-9935.13,-6694.71,-8430.912499999999,0,0.0,1845.4466666666667,9.0,-23.45555555555556,94.6678112020014,-211.1,8.0,-420.68,1.0,209.58,0.4981934011600266,0.2571428571428571,151.36,0.0,0.0,0.0,0.0,38.52,66.66,76.98,256.54,76.98,0.76918925401775,0.0,0.0,2.0,2.0,1.0,0.8,0.0,-6760.73,2.0,-6894.611666666667,5.0,-7354.775000000001,-0.5555555555555556,0.0807589954831409,93.0
ACC-00004408,CUST-1004408,checking,2019-08-13,0,active,BR-126,768.0,12,0,0,11.0,3,78059.0,employed,71,2.3,33,80098,B,53,0.0195,0,,4505.180754716981,1141.15167824313,2325.0,6437.24,4527.995094339623,0,0.0,-1179.5158,8.0,-25.32125,164.75798323926955,-202.57,4.0,-510.45,4.0,307.88,0.6031540797335684,0.1509433962264151,0.0,15.64,0.0,0.0,0.0,0.0,0.0,86.75,0.0,86.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3392.4300000000003,0.0,3745.4,0.0,3360.755833333333,0.0,0.0094219117142903,590.0
ACC-00004410,CUST-1004410,checking,2021-12-21,0,active,BR-105,660.0,50,1,0,13.2,7,54331.0,employed,44,20.6,30,90079,A,24,0.0415,0,,263.8284,536.1552793631711,-678.94,1391.84,284.09680000000003,17,0.68,-433.8390909090909,12.0,-31.62,62.516276716911534,-379.44,10.0,-425.72,2.0,46.28,0.1087099502020107,0.5,41.92,18.46,0.0,1.86,73.75,7.76,0.0,3.9,123.43,5.76,0.9554145057667004,3.0,0.0,1.0,2.0,1.0,0.4285714285714285,4.0,-117.95,5.0,240.475,9.0,182.3841666666667,0.5384615384615384,-1.6377322651446644,22.0
ACC-00004411,CUST-1004411,checking,2020-05-22,0,active,BR-168,570.0,77,3,1,12.5,8,65230.0,employed,9,9.5,50,80006,B,43,0.0978,0,,8065.666136363637,1357.478759210612,5713.67,10656.79,8088.414090909092,0,0.0,-267.6088617886189,9.0,69.24777777777777,590.8534946959733,623.2299999999999,7.0,-958.62,2.0,1581.85,1.6501324821096994,0.2093023255813953,0.0,0.79,0.0,212.13,0.0,0.0,0.0,702.8,0.0,914.93,0.0,0.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.0,7816.303333333333,0.0,7801.44,1.0,8294.846666666666,-0.2,-0.0576846888041164,242.0
ACC-00004413,CUST-1004413,savings,2022-05-25,0,active,,731.0,66,2,0,13.8,9,25387.0,employed,51,38.4,48,70062,C,19,0.0544,0,,9995.5565,1023.8345194120672,8024.2,11450.04,10033.117,0,0.0,1258.3727450980405,16.0,-54.549375,67.6740081536725,-872.79,16.0,-872.79,0.0,0.0,0.0,0.8421052631578947,0.0,86.82,22.1,3.03,247.51,51.54,19.64,171.11,318.69,196.24,0.6188996562639583,0.0,3.0,4.0,3.0,0.0,0.7,1.0,11065.173333333334,4.0,11054.481666666668,8.0,10571.986666666666,-0.3333333333333333,0.0466459177728401,52.0
ACC-00004414,CUST-1004414,checking,2022-03-16,0,active,BR-171,686.0,12,3,0,42.4,5,35819.0,employed,1,17.2,57,90043,A,21,0.0361,0,,5673.478636363637,1055.1352975952357,4335.23,7358.38,5698.897727272727,0,0.0,1548.13,5.0,-51.076,38.75892258564471,-255.38,5.0,-255.38,0.0,0.0,0.0,0.238095238095238,0.0,64.91,0.0,0.0,56.89,0.0,104.0,28.01,160.89,28.01,0.8517204870301748,1.0,0.0,1.0,1.0,1.0,0.5,2.0,7010.5,4.0,6929.906666666667,4.0,6489.44,0.5,0.0802811519712069,4.0
ACC-00004415,CUST-1004415,credit_card,2020-08-14,38673,active,BR-132,699.0,45,0,0,35.2,3,39137.0,self_employed,56,20.7,51,80052,B,41,0.0421,0,,-1605.450243902439,1145.249909267597,-4057.43,66.31,-1583.8682926829267,0,0.0,-2015.074210526316,10.0,-57.285,92.60207908033166,-572.85,7.0,-641.38,3.0,68.53,0.1068477345723284,0.2439024390243902,246.58,267.48,0.0,0.0,37.39,0.0,2.11,0.0,286.08000000000004,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,-3473.08,1.0,-3431.175,2.0,-3060.2675,-0.3333333333333333,-0.1348501886881822,174.0
ACC-00004416,CUST-1004416,savings,2022-02-28,0,closed,BR-192,789.0,42,5,0,17.5,6,55318.0,employed,32,7.1,80,90036,A,22,0.0123,0,,2309.383043478261,1547.121458005846,317.51,5314.32,2326.1391304347826,0,0.0,2743.7661666666663,4.0,-16.655,36.35990603214847,-66.62,3.0,-98.12,1.0,31.5,0.3210354667753771,0.1818181818181818,0.0,41.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4695.266666666666,1.0,4436.566666666667,1.0,3187.4300000000003,-0.2,0.4729088192830534,169.0
ACC-00004418,CUST-1004418,savings,2021-05-27,0,active,BR-192,499.0,45,2,0,30.4,6,45647.0,unemployed,0,16.0,80,80062,B,31,0.0906,0,,7787.2421875,1213.6227518566438,5853.81,9907.19,7811.7759375,0,0.0,1745.023793103449,12.0,-39.36416666666667,65.86709972752065,-472.37,7.0,-532.57,5.0,60.2,0.1130367838969525,0.3870967741935484,31.39,134.66,155.86,0.0,169.71999999999997,0.0,0.0,0.0,201.11,155.86,0.5633806762473036,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,2.0,9368.67,2.0,9510.665,3.0,9043.896666666666,0.7142857142857143,0.0359068041683912,33.0
ACC-00004419,CUST-1004419,savings,2022-01-18,0,closed,BR-176,604.0,91,3,1,19.1,5,75745.0,employed,43,12.8,37,80035,B,23,0.0918,0,,3272.535,1392.415600748819,1166.03,5546.72,3293.6366666666668,0,0.0,2315.6285714285714,7.0,-23.428571428571427,116.82863967203868,-164.0,6.0,-370.93,1.0,206.93,0.5578680613592861,0.3043478260869565,0.0,181.61,0.0,0.0,74.42,51.62,48.79,0.0,174.83,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,5298.71,1.0,5066.2,3.0,4519.0525,-0.4285714285714285,0.1724885938824826,152.0
ACC-00004421,CUST-1004421,checking,2020-03-13,0,active,BR-198,667.0,79,1,0,21.2,5,167384.0,student,0,4.4,39,90041,A,46,0.0339,0,,6043.802173913044,860.6126198339134,4369.19,7381.85,6073.119782608696,0,0.0,-320.8755038759691,12.0,2.491666666666668,54.45635914670712,29.900000000000013,8.0,-206.44,4.0,236.34,1.1448362720403022,0.2608695652173913,2.89,0.0,11.54,4.1,102.62,66.2,0.0,0.0,171.71,15.64,0.9165198825727248,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,0.0,5743.8533333333335,0.0,6121.925,3.0,6513.2733333333335,-0.4285714285714285,-0.1181129437819107,200.0
